season,episode,timestamp,speaker,text
1,8,00:42:39,Dylan,Shift.
1,8,00:42:45,Dylan,Manage. Confirm. Okay.
1,8,00:42:55,Dylan,That’s…
1,8,00:43:00,Dylan,“Function.” Boom.
1,8,00:43:07,Dylan,Okay. Helly R.
1,8,00:43:13,Dylan,Come on. Come on. Come on.
1,8,00:43:15,Dylan,Mark. All right. Irving.
1,8,00:43:43,Dylan,Fuck.
1,8,00:43:45,Dylan,"Okay, “flip.” Irving, Helly, Mark."
1,8,00:43:54,Mark,"Well, anyway, I should probabl…"
1,8,00:43:55,Cobel,"I don’t mean to be nosy, but…
Mark: No, no."
1,8,00:43:57,Cobel,…I heard you say to Devon something about a life change?
1,8,00:44:05,Mark,"Well, I was gonna have a talk with her about my job actually."
1,8,00:44:11,Cobel,At Lumon?
1,8,00:44:12,Mark,Yeah.
1,8,00:44:14,Mark,I was gonna tell her that I’m thinking I might quit.
1,8,00:44:20,Cobel,Quit?
1,8,00:44:25,Dylan,“Beehive.”
1,8,00:44:29,Dylan,"“Lullaby, Open House, Overtime.” Yes."
1,8,00:44:32,Cobel,Are you serious?
1,8,00:44:34,Mark,Yeah. I just…
1,8,00:44:37,Mark,"This severance thing, it… Not sure I need it anymore."
1,8,00:44:56,Dylan,Okay.
1,8,00:44:59,Dylan,“Now find… A.”
1,8,00:45:05,Dylan,Great.
1,8,00:45:06,Cobel,Do it.
1,8,00:45:08,Cobel,Shit.
1,8,00:45:12,Dylan,Come on.
1,8,00:45:14,Cobel,"Get away from them, Mark."
1,8,00:45:25,Dylan,Come here.
1,9,00:00:17,Mark,What?
1,9,00:00:18,Cobel,"I said, “Are you all right?”
Mark: Yeah, I’m fine."
1,9,00:00:22,Cobel,Maybe you should talk to your sister. It’s an important decision.
1,9,00:00:26,Mark,"My sister?
Cobel: Yes."
1,9,00:00:30,Cobel,"Mark?
Mark: Yeah."
1,9,00:00:31,Cobel,Are you sure you’re okay?
1,9,00:00:34,Mark,"Yes. I’m sorry, I just… I got a little woozy and then… I’m gonna stop by the bathroom."
1,9,00:00:42,Cobel,Uh-uh. I think it’s the other way.
1,9,00:00:49,Mark,Right.
1,9,00:01:36,Natalie,I don’t know if I hate senators or congressmen more.
1,9,00:01:41,Natalie,How many of those have you had?
1,9,00:01:43,Helly,Just this one.
1,9,00:01:44,Natalie,Good. We need you nimble. We gotta get down there. You’re on in 20.
1,9,00:01:48,Natalie,I was on with the Board earlier. They’re really grateful for this.
1,9,00:01:52,Natalie,"Gabby.
Gabby: Natalie, hello."
1,9,00:01:55,Gabby,Hi.
1,9,00:01:57,Natalie,"Gabby, this is Helena Eagan."
1,9,00:02:01,Gabby,"My gosh. Helena, so good to finally meet you."
1,9,00:02:08,Helly,Likewise.
1,9,00:04:13,Dylan,"This better be working, assholes."
1,9,00:04:34,Mark,Where am I? Where am I?
1,9,00:04:46,Devon,"Mark. You okay, milady?"
1,9,00:04:50,Devon,"So, Rebeck smells weird."
1,9,00:04:52,Mark,Rebeck smells weird?
1,9,00:04:54,Devon,"Yeah, she was making chewing noises, but she was not chewing. Just be prepared ’cause you might have to share a book with her."
1,9,00:05:00,Mark,"A book, right."
1,9,00:05:02,Devon,The one you forgot to bring even though I did remind you.
1,9,00:05:04,Mark,"Right. Yeah, I’m sure… Sorry."
1,9,00:05:06,Devon,That’s okay. Okay. Okay.
1,9,00:05:12,Mark,How’s our baby?
1,9,00:05:15,Devon,Our… I’m gonna assume you mean that in the “it takes a village” sense. And she’s good. She’s hungry.
1,9,00:05:21,Devon,I wanna have the life change talk. I just need to pump before I die.
1,9,00:05:25,Devon,"I’ll be really fast. Okay.
Mark: Okay."
1,9,00:06:12,Irving,Hey. Hi. Hi.
1,9,00:06:26,Irving,“Radar.”
1,9,00:06:28,Patton,What’s the thesis?
1,9,00:06:30,Danise,I agree. It’s very confused.
1,9,00:06:32,Patton,"Mark, hello."
1,9,00:06:36,Mark,"Hey, guys. What’s up?"
1,9,00:06:37,Danise,"Patton, no.
Patton: Mark,"
1,9,00:06:39,Patton,we were just discussing whether it might have been a wiser move for your sister to put off introducing the child until after tonight’s event.
1,9,00:06:45,Danise,"Mark, you don’t have to weigh in on that."
1,9,00:06:47,Patton,"Obviously the child is an absolute angel.
Mark: Wait… That’s my sister? With the baby?"
1,9,00:06:51,Danise,"Exactly, it’s his sister."
1,9,00:06:53,Mark,"Excuse me.
Danise: Sure."
1,9,00:06:57,Danise,"Well, that was awkward."
1,9,00:07:00,Mark,"Okay, so my sister has the baby. And Cobel is here?"
1,9,00:07:08,Rebeck,I’ve been asked to share my book with you.
1,9,00:07:11,Mark,So I’ve heard. Rebecca?
1,9,00:07:13,Rebeck,"Rebeck. I have small eyes, so I have to read pretty close."
1,9,00:07:16,Mark,"Okay. Well, I’m…I’m sure that’ll be fine. If you’ll excuse me?"
1,9,00:07:19,Rebeck,And I have some sores on the back of my head from my bird.
1,9,00:07:22,Rebeck,"You might see them.
Mark: Okay."
1,9,00:07:25,Mark,Hey.
1,9,00:07:27,Devon,"Hello, Mark."
1,9,00:07:29,Devon,"I pumped, so it’s Miller time. Okay, so life change. What’s happening?"
1,9,00:07:36,Mark,"We’re, this is gonna sound weird… We’re close, you and I?"
1,9,00:07:44,Devon,What do you… What’s going on?
1,9,00:07:47,Mark,Can we talk privately?
1,9,00:07:48,Mark,"I just have to…
Ricken: Okay, my dearest ones,"
1,9,00:07:51,Ricken,"we are nearing that hour, so if you’d all peacefully waft in the living room…"
1,9,00:07:55,Devon,Okay. Let’s talk at the first reflection break.
1,9,00:07:57,Devon,"Okay?
Mark: Okay."
1,9,00:08:31,Gabby,You just don’t realize how much kids are gonna change your life. But they do.
1,9,00:08:36,Helly,"How many kids do you have?
Gabby: Just gave birth to my third. I should’ve stopped at two."
1,9,00:08:41,Angelo,"Hey, there you are.
Gabby: Hey."
1,9,00:08:43,Natalie,"Angelo, great to see you.
Angelo: You too."
1,9,00:08:45,Gabby,"Helena, this is my husband, Angelo Arteta."
1,9,00:08:49,Angelo,"Helena, nice to meet you."
1,9,00:08:51,Natalie,I’ve gotta hop backstage.
1,9,00:08:52,Natalie,"I’ll see you in a second.
Helly: Okay."
1,9,00:08:54,Angelo,"Lovely to see you, Natalie."
1,9,00:08:57,Angelo,"You okay?
Gabby: She couldn’t find the bottle."
1,9,00:09:01,Helly,Wow. Three kids.
1,9,00:09:02,Gabby,Couldn’t have done it without a little help.
1,9,00:09:05,Gabby,"I mean, the idea that people would want to outlaw severance."
1,9,00:09:11,Helly,I know.
1,9,00:09:31,Angelo,"The photo display is very moving. I already knew how I’d be voting, but I think…"
1,9,00:09:38,Angelo,"Well, seeing that and seeing you and hearing what you have to say, all of this could really make a difference."
1,9,00:09:46,Helly,I hope so.
1,9,00:09:48,Angelo,Let’s change some minds.
1,9,00:09:51,Helly,"Well, I’m certainly gonna try."
1,9,00:09:53,Angelo,Thank you. And please thank your father if you see him.
1,9,00:10:02,Helly,I will.
1,9,00:10:15,Rebeck,Mark. Come here. Saved us a seat.
1,9,00:10:24,Rebeck,I just have to find my glasses.
1,9,00:10:28,Rebeck,"Mark, can you just hold that for a second?"
1,9,00:10:30,Mark,Yeah.
1,9,00:10:40,Mark,"Oh, my God."
1,9,00:10:43,Ricken,"Sorry, you can’t unring the bell-ringing app apparently."
1,9,00:10:52,Ricken,Okay. Thank you all for being here.
1,9,00:10:56,Ricken,"Before we start, there is one person that I would like to thank first and foremost. Family is both my bedrock and my inspiration. So I dedicate the reading to my firstborn daughter, who is here tonight. Eleanor, I love you."
1,9,00:11:20,Mark,My brother-in-law.
1,9,00:11:22,Ricken,And with that… I begin.
1,9,00:11:30,Ricken,"“It’s said that as a child, Wolfgang Mozart killed another boy by slamming his head in a piano. Don’t worry. My research for this book has proven the claim untrue. As your heart rate settles though,”"
1,9,00:11:45,Ricken,"“consider the power an author…”
Cobel: Mark."
1,9,00:11:48,Cobel,Can I look at her book too?
1,9,00:11:50,Cobel,I can crane.
1,9,00:11:52,Ricken,"“…can hold over a reader…”
Mark: Sure."
1,9,00:11:54,Ricken,"“…heretofore called you. But what, indeed, is *you*?”"
1,9,00:12:02,Angelo,Good luck tonight.
1,9,00:12:04,Gabby,"It was great to meet you, Helena."
1,9,00:12:07,Ricken,“How can *you* mean different things to millions of readers around a vast Earth?”
1,9,00:12:13,Ricken,"“And perhaps, most importantly, who are you?”"
1,9,00:13:50,Ricken,"“All creatures, from the leaping cat to the cowering shrew, think of themselves as *you,* a logical center for the universe. Yet the cat eats the shrew, and we, like Schrödinger, live on to wonder what it means.” End of chapter."
1,9,00:14:14,Ricken,Let’s all take a seven-minute reflection break and then come back.
1,9,00:14:20,Ricken,Balf. Prepare the neti pot.
1,9,00:14:23,Rebeck,It was transformative.
1,9,00:14:25,Rebeck,I’m gonna have to change my name again.
1,9,00:14:27,Cobel,What a wordsmith. He seemed to have a little something in his throat.
1,9,00:14:31,Mark,"Oh, yeah.
Devon: Hey."
1,9,00:14:33,Devon,"I’m gonna see if she’ll have more bottle. Give me a couple of minutes, then meet me in the baby room?"
1,9,00:14:36,Mark,"Okay.
Devon: Okay."
1,9,00:14:42,Mark,Excuse me.
1,9,00:14:54,Mark,Mr. Hale… Ricken?
1,9,00:14:57,Ricken,I don’t know why my voice shakes like that. I sound like a sad old hamburger waiter prattling on about sauces.
1,9,00:15:05,Ricken,"“Hamburger waiter.” What the fuck is that? Jesus, why do I ever open my buffoon mouth?"
1,9,00:15:10,Mark,It’s going great.
1,9,00:15:11,Mark,"I mean, the book is brilliant, and…
Ricken: Okay, Mark."
1,9,00:15:14,Ricken,"Thank you, but you don’t have to say that. I’m well aware of how I come across to you."
1,9,00:15:18,Mark,"What? No, I mean it. The… Your book, it… It opened up the world for me."
1,9,00:15:25,Ricken,"Mark, are you okay?"
1,9,00:15:26,Mark,Yes. This book changed my whole life.
1,9,00:15:31,Ricken,You actually read it?
1,9,00:15:33,Mark,"Ricken, are we friends?"
1,9,00:15:38,Ricken,"Look, I know I sometimes make you feel “less than” for having had the procedure. And I regret that."
1,9,00:15:44,Ricken,You had to deal with Gemma’s passing in a way that was best for you.
1,9,00:15:49,Ricken,"You know, I was scrolling through old pictures this morning, and I found one of the four of us on the crest hike."
1,9,00:15:56,Ricken,"You remember the funny bees?
Mark: Do you have that on you? The picture?"
1,9,00:16:00,Ricken,"Yeah, sure. I should."
1,9,00:16:04,Balf,"Ricken. The neti pot is warm.
Ricken: Thank you, Balf."
1,9,00:16:07,Ricken,"Mark, I need to flush my sinuses. But thank you. You have no idea how much this has meant to me."
1,9,00:16:24,Cobel,"Mark, I was worried about you."
1,9,00:16:26,Mark,I’m fine. Thanks. I’m just going to check on my sister.
1,9,00:16:31,Cobel,"When you hugged me before, you suddenly became tense. What was that?"
1,9,00:16:37,Mark,I didn’t know I did.
1,9,00:16:38,Cobel,"Well, you did. You’re tense now."
1,9,00:16:41,Mark,"Yeah, sorry, it’s just parties."
1,9,00:16:44,Cobel,Did you mean what you said before? About your plans.
1,9,00:16:51,Mark,Of course.
1,9,00:16:53,Cobel,Tell me more.
1,9,00:16:59,Mark,"You know, I’m so sorry. I’m just…I’m on uncle duty for my sister. So I’ll be right back."
1,9,00:17:04,Mark,"Okay?
Cobel: Okay."
1,9,00:17:06,Mark,"Okay. Thanks, Ms. Cobel."
1,9,00:17:57,Devon,"I know. Hey, there you are.
Mark: Hey, I really need to talk to you."
1,9,00:18:00,Devon,"No, I know. I just have to deal with her. She’s having a meltdown. But just meet me in there, okay?"
1,9,00:18:04,Mark,"Okay, I’ll just… Wait. Okay.
Devon: I promise I’ll be back."
1,9,00:18:14,Devon,"Thank God, Mrs. Selvig. Hi. Can you take her for a sec while I talk to Mark?"
1,9,00:18:18,Cobel,"Of course, love.
Devon: Thank you."
1,9,00:18:20,Cobel,"Is Mark all right?
Devon: Yeah, he’s fine."
1,9,00:18:22,Devon,"Thank you, you’re an angel."
1,9,00:18:35,Devon,Okay… I’m all yours.
1,9,00:18:50,Helly,"My name is Helena, and I’m an Eagan."
1,9,00:18:55,Helly,"So, one of the things you learn growing up as an Eagan is that the workers are our family. And I remember being confused about that as a kid, because I thought that meant I had a few hundred thousand literal brothers and sisters scattered around the world. Oh, my God."
1,9,00:19:09,Helly,"But as I grew older, I learned that it’s about shared ideals. My dad used to make me recite the nine Core Principles before bed every night, which I can’t say I always did happily. Sorry, Dad."
1,9,00:19:20,Helly,"But those are now the values that I share with everyone who works at Lumon, and that’s what makes them my family. And I would never ever ask them to do anything that I’m not willing or excited to do myself."
1,9,00:19:33,Helly,"Look, my dad would love for me to sit here and say that I’m taking this job out of loyalty and that it was the spirit of Kier Eagan calling me to service."
1,9,00:19:44,Helly,But I took a severed job because it sounds freaking awesome.
1,9,00:19:50,Helly,"So, no, I don’t think severance divides us. I think it brings us together."
1,9,00:20:14,Milchick (voicemail),Greetings. I’m not here right now…
1,9,00:20:15,Cobel,"Goddamn it, Milchick!"
1,9,00:22:11,Event Coordinator,"Helena. She’s in here, sir."
1,9,00:22:24,Jame,Helena.
1,9,00:22:28,Jame,You look so nice. Like a film.
1,9,00:22:36,Helly,Thank you.
1,9,00:22:41,Jame,Are you…Are you still in pain?
1,9,00:22:48,Helly,I’m not. Not anymore.
1,9,00:22:58,Jame,I cried in my bed when they told me what she tried to do to you. What that Innie tried to do. I…
1,9,00:23:09,Jame,Thank you for going through with this. The Grandfather would cherish what you’ve done. And one day you will sit with me at my revolving.
1,9,00:23:25,Jame,Are you feeling well?
1,9,00:23:27,Helly,"Yeah. I think, I think the drink just hit me a little bit."
1,9,00:23:35,Jame,You’ll be all right for the speech?
1,9,00:23:39,Helly,For my speech. Yeah. Of course.
1,9,00:23:44,Jame,Do you remember when I brought home the first chip to show you? The prototype. It had the blue and green lights back then.
1,9,00:23:58,Helly,Yeah.
1,9,00:24:00,Jame,"I remember you said to me, “It’s so pretty, Daddy. Everybody in the whole world should get one.”"
1,9,00:24:11,Jame,They will. Because of you. They’ll all be Kier’s children.
1,9,00:24:25,Natalie,Mr. Eagan. Helena. It’s time to head to stage.
1,9,00:24:54,Helly,Forgive me for the harm I’ve caused this world. None may atone for my actions…but me. And only in me shall their stain live on. All I can be is sorry. And that is all I am.
1,9,00:27:06,Devon,You swear you’re not fucking with me?
1,9,00:27:09,Mark,I swear.
1,9,00:27:11,Devon,This is so insane.
1,9,00:27:13,Mark,"They need to send people down to check every inch of that place. Like, inspectors or whatever. Is that a thing? Inspectors?"
1,9,00:27:19,Devon,Yeah. There are inspectors.
1,9,00:27:22,Devon,"Mark has b… I mean, out here, you have been trying to figure out what Lumon does. What you do."
1,9,00:27:27,Mark,Okay. I just…I just want to know why. Why he put me in there.
1,9,00:27:46,Devon,He lost his wife. You lost your wife. A little before you started at Lumon.
1,9,00:27:52,Mark,Gemma.
1,9,00:27:55,Devon,"It was a car accident, and, at first, you tried to keep teaching."
1,9,00:28:01,Mark,I was a teacher?
1,9,00:28:03,Devon,"A professor. Of history. You tried to go back to teaching three weeks after she died, and it was a disaster. She was just still in your veins, you know? Making everything hurt."
1,9,00:28:20,Devon,Which is why I guess you thought the severed job would…
1,9,00:28:27,Devon,He hoped you’d be spared from the pain.
1,9,00:28:38,Mark,It’s a nice name. Gemma.
1,9,00:28:43,Devon,Yeah.
1,9,00:28:46,Devon,We were all really close. It was great.
1,9,00:28:50,Devon,She was wonderful. She made you wonderful.
1,9,00:29:43,Milchick,They told me not to talk to you.
1,9,00:29:44,Cobel,The goddamn OTC’s been triggered! Mark S. is his fucking Innie!
1,9,00:29:49,Milchick,What? That’s not possible.
1,9,00:29:52,Cobel,It’s Dylan. They’ve been plotting this all along.
1,9,00:29:55,Milchick,Helly’s at the gala.
1,9,00:29:56,Cobel,"I’ll take care of Helly. I’ll fix it like I fix everything. Get to the Security Office, and shut it off now!"
1,9,00:30:04,Milchick,Shit!
1,9,00:30:25,Milchick,Goddamn it! Dylan! Dylan!
1,9,00:30:29,Milchick,"I know you’re in there, Dylan. Open the door!"
1,9,00:30:31,Dylan,"Fuck you, Mr. Milchick!"
1,9,00:30:34,Milchick,Dylan! Dylan!
1,9,00:30:39,Devon,"I mean, Ricken knows a lot of high-end journalists in New York."
1,9,00:30:41,Mark,And you think that’s better than the police?
1,9,00:30:43,Devon,"Well, Lumon has their hands in so many pies. Sorry, do you understand metaphor?"
1,9,00:30:47,Mark,"Yeah, hands in pies. I get it."
1,9,00:30:49,Devon,I think we have to be really careful about who we talk to.
1,9,00:30:51,Mark,"Okay.
Devon: How much time do you have?"
1,9,00:30:53,Mark,I don’t know. Maybe an hour?
1,9,00:30:55,Devon,Right. Because once your bosses find out…
1,9,00:30:57,Mark,"Jesus, I totally forgot. Cobel! Why is Cobel here?"
1,9,00:31:01,Devon,What?
1,9,00:31:02,Mark,My boss from Lumon. Ms. Cobel. She’s at this party.
1,9,00:31:05,Devon,What are you talking about?
1,9,00:31:06,Mark,"I mean, she’s dressed different. Kind of a flowy, purple outfit, silver hair."
1,9,00:31:13,Devon,"Mark, are you talking about Mrs. Selvig?"
1,9,00:31:15,Mark,"Maybe, but her name is Harmony Cobel."
1,9,00:31:18,Devon,And she works at Lumon?
1,9,00:31:20,Mark,"Yeah, she’s my boss."
1,9,00:31:21,Devon,Jesus fucking Christ.
1,9,00:31:50,Milchick,"Dylan. Why are you doing this, man?"
1,9,00:31:54,Milchick,Come on. You are the Refiner of the Quarter!
1,9,00:31:58,Ricken,"“While most cultures view sex as ugly or foul, I’ve always seen it…”"
1,9,00:32:01,Devon,Mrs. Selvig?
1,9,00:32:03,Ricken,"What?
Devon: Is she there? Is Mrs. Selvig there?"
1,9,00:32:05,Devon,"Do you…
Ricken: What?"
1,9,00:32:05,Devon,Mrs. Selvig?
1,9,00:32:07,Ricken,"What is going on?
Devon: She has Eleanor!"
1,9,00:32:09,Ricken,"What? Excuse me a moment, okay. Honey? What did you say?"
1,9,00:32:14,Devon,Mrs. Selvig has Eleanor. Did you see her?
1,9,00:32:20,Devon,"Oh, my God.
Ricken: What is going on?"
1,9,00:32:22,Devon,"Oh, my God. Her car’s gone."
1,9,00:32:24,Devon,"I gave her the baby, and she left!"
1,9,00:32:26,Ricken,"She left? With Eleanor?
Devon: I handed her the baby,"
1,9,00:32:29,Devon,and she left!
1,9,00:32:30,Ricken,"Have we looked everywhere?
Devon: Not yet!"
1,9,00:32:32,Ricken,"Okay, let’s go inside and look."
1,9,00:32:33,Devon,"Oh, my God!"
1,9,00:32:59,Milchick,"I bet the tempers were disappointed. I can still get you back in there. I can get you any perk you want, Dylan."
1,9,00:33:06,Milchick,"Hey, there’s stuff you don’t even know about. There’s paintball, there’s coffee cozies."
1,9,00:33:13,Milchick,"Dylan, come on!"
1,9,00:33:15,Milchick,"Just say the word, and I’ll get you a coffee cozy literally right now, Dylan."
1,9,00:33:18,Milchick,"Come on, man!"
1,9,00:33:19,Dylan,I wanna remember my fucking kid being born!
1,9,00:33:25,Milchick,"You have two others. I can tell you about ’em. Open the door, and I’ll tell you their names."
1,9,00:33:32,Milchick,"Come on, Dylan. Dylan!"
1,9,00:34:09,Valet,It’s rolling.
1,9,00:34:12,Helly (on video),"My name is Helena, and I’m an Eagan. So one of the things you learn growing up as an Eagan is that the workers…"
1,9,00:34:21,Event Coordinator,"We start in two minutes.
Natalie: Thanks."
1,9,00:34:23,Event Coordinator,Good luck.
1,9,00:34:25,Natalie,I’ll tee you up. Just stick to the talking points. Use the line about how you see your Innie as your sister.
1,9,00:34:31,Natalie,"They’ll love that.
Helly: Got it."
1,9,00:34:34,Natalie,It’s gonna be great.
1,9,00:35:20,Patton,She’s not in the baby room.
1,9,00:35:23,Mark,Have all these rooms been checked?
1,9,00:35:27,Patton,Thank God.
1,9,00:35:29,Patton,"Devon! I got her! Devon, she’s here! I found her. I found your child. I’m the one who found her!"
1,9,00:35:51,Milchick,Dylan! Dylan!
1,9,00:35:56,Natalie,"…improvements in morale, a happier workplace."
1,9,00:36:00,Natalie,"As with any transformative technology, there have been setbacks. Bumps in the road."
1,9,00:36:05,Natalie,But I’m here tonight to tell you that we are on the verge of a revolution. A kind and empathetic revolution that puts the human being at the center of industry…
1,9,00:36:14,Helly,"Oh, my God!
Cobel: Is it you?"
1,9,00:36:19,Helly,What are you talking about?
1,9,00:36:22,Cobel,"It is you, isn’t it?"
1,9,00:36:27,Helly,I’m gonna kill your company.
1,9,00:36:30,Cobel,Your company!
1,9,00:36:32,Cobel,Who the hell do you think you are? No. Your friends are gonna suffer. Mark will suffer.
1,9,00:36:41,Cobel,"You’ll be long gone, but we will keep them alive, in pain."
1,9,00:36:49,Event Coordinator,You’re on.
1,9,00:36:50,Natalie,"…decided that we could do better. He may never have seen a severance chip in his lifetime, but it represents his gentle and elegant vision made manifest."
1,9,00:37:01,Natalie,"But why don’t we hear from someone who can tell us all about it firsthand? Ladies and gentlemen, our guest of honor, Helena Eagan."
1,9,00:37:18,Helly,"Thank you, Natalie."
1,9,00:37:50,Mark,Devon!
1,9,00:37:56,Helly,My name is Helly R. I’m an Innie.
1,9,00:38:01,Helly,And everything they’ve told you about severance is a lie!
1,9,00:38:04,Mark,Devon!
1,9,00:38:08,Irving,Burt!
1,9,00:38:11,Irving,Burt!
1,9,00:38:12,Helly,"No, no, no. Listen, we’re not happy. We’re miserable."
1,9,00:38:17,Irving,Burt!
1,9,00:38:22,Helly,They torture us down there!
1,9,00:38:24,Irving,Burt!
1,9,00:38:25,Mark,Devon! Please!
1,9,00:38:29,Helly,We’re prisoners!
1,9,00:38:31,Mark,She’s alive!
1,9,00:38:35,Irving,Burt!
2,1,00:00:10,Mark S,Devon!
2,1,00:00:12,Helly,"No, no, no. Listen, we're not happy. We're miserable."
2,1,00:00:16,Irving,Burt!
2,1,00:00:18,Helly,They torture us down there!
2,1,00:00:19,Mark S,Devon!
2,1,00:00:21,Helly,We're prisoners!
2,1,00:00:21,Irving,Burt!
2,1,00:00:22,Mark S,She's alive!
2,1,00:03:39,Mark W,I suppose you're Mark S.
2,1,00:03:42,Mark S,I–
2,1,00:03:42,Mark W,I'm Mark W.
2,1,00:03:51,Dario R,Perché sta in piedi modo strano?
2,1,00:03:48,Mark S,Who are you people?
2,1,00:03:53,Mark W,Would you be open to using a different first name to avoid confusion?
2,1,00:03:58,Milchick,"Welcome back, Mark S. Been a minute."
2,1,00:04:14,Mark S,Where are they?
2,1,00:04:15,Milchick,I think it's best to save any queries till we arrive at the management office.
2,1,00:04:19,Mark S,Were they fired?
2,1,00:04:21,Milchick,"You can leave the balloons in the foyer by my old desk. We've much to discuss, and I don't want them distracting you. I assure you, they won't be taken."
2,1,00:04:29,Mark S,"Mr. Milchick, please."
2,1,00:04:30,Milchick,What you all did five months ago was one of the most painful moments in the history of this company.
2,1,00:04:34,Mark S,Five months?
2,1,00:04:35,Milchick,"I, too, was wounded by it. But we must be cut to heal, mustn't we?"
2,1,00:04:42,Mark S,"Wait, did you say your old office?"
2,1,00:04:44,Milchick,"Mark, this is Miss Huang. Miss Huang, Mark S."
2,1,00:04:47,Miss Huang,Hello.
2,1,00:04:49,Milchick,"She'll be happy to mind your balloons while we chat. Right this way, Mark. You can shut it."
2,1,00:05:04,Mark S,Is it normal for a child to–
2,1,00:05:06,Milchick,Excuse the clutter.
2,1,00:05:14,Mark S,Okay. What's happening?
2,1,00:05:17,Milchick,Ms. Cobel is no longer with this company. I now manage the severed floor.
2,1,00:05:23,Mark S,What about my team?
2,1,00:05:26,Milchick,"We didn't fire them. Helly R. and Irving B. both successfully made contact with persons on the outside, just as you did. Dylan G.'s outie learned what happened after the fact. The four of you have achieved international fame. As a group, you've become known as the face of severance reform."
2,1,00:05:47,Mark S,Severance ref–
2,1,00:05:47,Milchick,"Have a seat, Mark. Shortly before your mutiny, we installed security doors to keep you in MDR. This accompanied a punitive rendition of the Kier hymn performed by Ms. Cobel. Do you recall?"
2,1,00:06:03,Mark S,I do.
2,1,00:06:10,Milchick,"I locked you in a room like an animal, Mark. As an unsevered man, I'll carry that knowledge the rest of my life. But for the past five months, we've been asking how a sadist like Harmony Cobel could take fertile root in Lumon soil. And what that says about us. We also know Ms. Cobel was at your sister's home when you awoke there."
2,1,00:06:36,Mark S,Yeah. Why was that?
2,1,00:06:40,Milchick,We believe she'd developed an erotic fixation on you and had plans to pursue both you and your outie in what might be termed “a throuple.”
2,1,00:06:50,Mark S,What?
2,1,00:06:51,Milchick,"Thankfully, she failed at this."
2,1,00:06:56,Mark S,You still haven't told me where my team is.
2,1,00:07:02,Milchick,"We tried for weeks to get them back, Mark. None of them agreed. We told them of the reforms, but it wasn't enough."
2,1,00:07:15,Mark S,Except for me?
2,1,00:07:20,Milchick,"Your outie insisted on returning. In fact, he begged us to let him back right away."
2,1,00:07:28,Mark S,"So the others, they refused?"
2,1,00:07:33,Milchick,Yes.
2,1,00:07:37,Mark S,"Well, I'd like to hear it from them."
2,1,00:07:46,Milchick,That's not possible. Enjoy your balloons.
2,1,00:08:19,Mark W,"Yeah. We showed up about an hour before you did. It's a little cramped compared to our old MDR, but I love the green carpet. Ours was a crème brûlée and the keyboards were puce."
2,1,00:08:30,Gwendolyn Y,They were purple.
2,1,00:08:31,Mark W,"No. They were puce. I know because it makes me nauseous, and I hate sweets. Speaking of which, how much do we see of that Mr. “Milkshake”?"
2,1,00:08:38,Mark S,Milchick.
2,1,00:08:40,Mark W,What?
2,1,00:08:42,Mark S,"It's Milchick, not milkshake. And I don't know."
2,1,00:08:46,Dario R,"Marco, where I can find some ink pencils?"
2,1,00:08:51,Mark S,Supply closet.
2,1,00:08:51,Dario R,[Speaks Italian]
2,1,00:08:58,Mark S,I'll show ya.
2,1,00:09:05,Gwendolyn Y,"So, did you really see the outie world?"
2,1,00:09:05,Mark S,Yeah.
2,1,00:09:10,Gwendolyn Y,How's the sky?
2,1,00:09:11,Mark S,I don't know.
2,1,00:09:13,Gwendolyn Y,"What, you didn't see it?"
2,1,00:09:13,Mark S,"Well, I went outside for a second, but I was distracted by my brother-in-law."
2,1,00:09:19,Gwendolyn Y,Seriously? Because we made a list of what we'd most like to see on the outside. And sky was an easy number one. Brothers-in-law weren't even on the list.
2,1,00:09:28,Dario R,Grazie.
2,1,00:09:30,Gwendolyn Y,Could you tell what state we were in? Because three of us put Wyoming on our input survey. Did you see any buttes?
2,1,00:09:30,Mark S,No.
2,1,00:09:35,Gwendolyn Y,"Oh, my God. How's wind? Is it just like getting breathed on, kind of?"
2,1,00:09:38,Miss Huang,"Hello, Refiners."
2,1,00:09:40,Mark S,"Hello, Miss Huang."
2,1,00:09:41,Mark W,"Oh, no. It's the ball game."
2,1,00:09:45,Miss Huang,Let's head to the kitchenette.
2,1,00:10:01,Miss Huang,"Okay. So, my name is Miss Huang. It's my first day here as deputy manager. I guess something about me is that before this, I was a crossing guard. Mark W.?"
2,1,00:10:27,Mark W,Why are you a child?
2,1,00:10:31,Miss Huang,Because of when I was born.
2,1,00:10:38,Mark W,"Right. I'm Mark W. I'm from the MDR department of branch 5X, where I worked with Gwendolyn Y. Kind of a fun fact about me is that I thought I'd be permanently retired when my branch shut down. So this is a nice surprise."
2,1,00:10:57,Miss Huang,Mark S.?
2,1,00:11:01,Mark W,Okay.
2,1,00:11:16,Mark S,I'm Mark S. And I've been here about two years. Something about me… is… that I am lucky enough to have made four new friends today.
2,1,00:11:55,Miss Huang,"That's nice, Mark. But I have to remind you that I'm a supervisor, not a friend."
2,1,00:12:22,Mark S,Three new friends.
2,1,00:12:29,Miss Huang,Okay. Congratulations to our two Marks. And now…
2,1,00:13:31,Gwendolyn Y,What's your perpetuity wing like? Do the Eagans move?
2,1,00:13:31,Mark S,No.
2,1,00:13:36,Gwendolyn Y,Probably because it's an older branch. Ours were animatronic. They even did this little choreographed dance.
